"id1","id2","uniprot_id1","uniprot_id2","string_id1","string_id2"
"TNF","TRAF2","P01375","Q92844","9606.ENSP00000398698","9606.ENSP00000259075"
"TRADD","CASP10","Q15628","Q92851","9606.ENSP00000341268","9606.ENSP00000286186"
"TRADD","CASP8","Q15628","Q14790","9606.ENSP00000341268","9606.ENSP00000351273"
"TRADD","MAP3K14","Q15628","Q99558","9606.ENSP00000341268","9606.ENSP00000482657"
"TRADD","MAP4K2","Q15628","Q12851","9606.ENSP00000341268","9606.ENSP00000294066"
"TRADD","MAP4K3","Q15628","Q8IVH8","9606.ENSP00000341268","9606.ENSP00000263881"
"TRADD","MAP4K4","Q15628","O95819","9606.ENSP00000341268","9606.ENSP00000343658"
"TRADD","PIK3CA","Q15628","P42336","9606.ENSP00000341268","9606.ENSP00000263967"
"TRADD","PIK3CB","Q15628","P42338","9606.ENSP00000341268","9606.ENSP00000501150"
"TRADD","PIK3CD","Q15628","O00329","9606.ENSP00000341268","9606.ENSP00000366563"
"TRADD","PIK3CG","Q15628","P48736","9606.ENSP00000341268","9606.ENSP00000419260"
"TRADD","PRKCA","Q15628","P17252","9606.ENSP00000341268","9606.ENSP00000408695"
"TRADD","PRKCB","Q15628","P05771","9606.ENSP00000341268","9606.ENSP00000496129"
"TRADD","PRKCD","Q15628","Q05655","9606.ENSP00000341268","9606.ENSP00000331602"
"TRADD","PRKCE","Q15628","Q02156","9606.ENSP00000341268","9606.ENSP00000306124"
"TRADD","PRKCG","Q15628","P05129","9606.ENSP00000341268","9606.ENSP00000263431"
"TRADD","PRKCQ","Q15628","Q04759","9606.ENSP00000341268","9606.ENSP00000263125"
"TRADD","TRAF2","Q15628","Q92844","9606.ENSP00000341268","9606.ENSP00000259075"
"TRAF2","CASP10","Q92844","Q92851","9606.ENSP00000259075","9606.ENSP00000286186"
"TRAF2","CASP8","Q92844","Q14790","9606.ENSP00000259075","9606.ENSP00000351273"
"TRAF2","MAP3K14","Q92844","Q99558","9606.ENSP00000259075","9606.ENSP00000482657"
"TRAF2","MAP4K2","Q92844","Q12851","9606.ENSP00000259075","9606.ENSP00000294066"
"TRAF2","MAP4K3","Q92844","Q8IVH8","9606.ENSP00000259075","9606.ENSP00000263881"
"TRAF2","MAP4K4","Q92844","O95819","9606.ENSP00000259075","9606.ENSP00000343658"
"TRAF2","PIK3CA","Q92844","P42336","9606.ENSP00000259075","9606.ENSP00000263967"
"TRAF2","PIK3CB","Q92844","P42338","9606.ENSP00000259075","9606.ENSP00000501150"
"TRAF2","PIK3CD","Q92844","O00329","9606.ENSP00000259075","9606.ENSP00000366563"
"TRAF2","PIK3CG","Q92844","P48736","9606.ENSP00000259075","9606.ENSP00000419260"
"TRAF2","PRKCA","Q92844","P17252","9606.ENSP00000259075","9606.ENSP00000408695"
"TRAF2","PRKCB","Q92844","P05771","9606.ENSP00000259075","9606.ENSP00000496129"
"TRAF2","PRKCD","Q92844","Q05655","9606.ENSP00000259075","9606.ENSP00000331602"
"TRAF2","PRKCE","Q92844","Q02156","9606.ENSP00000259075","9606.ENSP00000306124"
"TRAF2","PRKCG","Q92844","P05129","9606.ENSP00000259075","9606.ENSP00000263431"
"TRAF2","PRKCQ","Q92844","Q04759","9606.ENSP00000259075","9606.ENSP00000263125"
"XIAP","CASP3","P98170","P42574","9606.ENSP00000360242","9606.ENSP00000311032"
"XIAP","CASP7","P98170","P55210","9606.ENSP00000360242","9606.ENSP00000358327"
"XIAP","CASP9","P98170","P55211","9606.ENSP00000360242","9606.ENSP00000330237"
