"id1","id2","uniprot_id1","uniprot_id2","string_id1","string_id2"
"FZD8","WNT11","Q9H461","O96014","9606.ENSP00000363826","9606.ENSP00000325526"
"FZD8","WNT16","Q9H461","Q9UBV4","9606.ENSP00000363826","9606.ENSP00000222462"
"FZD8","WNT1","Q9H461","P04628","9606.ENSP00000363826","9606.ENSP00000293549"
"FZD8","WNT2B","Q9H461","Q93097","9606.ENSP00000363826","9606.ENSP00000358698"
"FZD8","WNT2","Q9H461","P09544","9606.ENSP00000363826","9606.ENSP00000265441"
"FZD8","WNT3A","Q9H461","P56704","9606.ENSP00000363826","9606.ENSP00000284523"
"FZD8","WNT3","Q9H461","P56703","9606.ENSP00000363826","9606.ENSP00000225512"
"FZD8","WNT4","Q9H461","P56705","9606.ENSP00000363826","9606.ENSP00000290167"
"FZD8","WNT5A","Q9H461","P41221","9606.ENSP00000363826","9606.ENSP00000264634"
"FZD8","WNT5B","Q9H461","Q9H1J7","9606.ENSP00000363826","9606.ENSP00000380379"
"FZD8","WNT6","Q9H461","Q9Y6F9","9606.ENSP00000363826","9606.ENSP00000233948"
"FZD8","WNT7A","Q9H461","O00755","9606.ENSP00000363826","9606.ENSP00000285018"
"FZD8","WNT7B","Q9H461","P56706","9606.ENSP00000363826","9606.ENSP00000341032"
"FZD8","WNT8A","Q9H461","Q9H1J5","9606.ENSP00000363826","9606.ENSP00000426653"
"FZD8","WNT8B","Q9H461","Q93098","9606.ENSP00000363826","9606.ENSP00000340677"
"FZD8","WNT9A","Q9H461","O14904","9606.ENSP00000363826","9606.ENSP00000272164"
"FZD8","WNT9B","Q9H461","O14905","9606.ENSP00000363826","9606.ENSP00000290015"
"FZD9","ARR3","O00144","P36575","9606.ENSP00000345785","9606.ENSP00000311538"
"FZD9","ARRB1","O00144","P49407","9606.ENSP00000345785","9606.ENSP00000409581"
"FZD9","ARRB2","O00144","P32121","9606.ENSP00000345785","9606.ENSP00000403701"
"FZD9","DACT1","O00144","Q9NYF0","9606.ENSP00000345785","9606.ENSP00000337439"
"FZD9","DVL1","O00144","O14640","9606.ENSP00000345785","9606.ENSP00000368166"
"FZD9","DVL1","O00144","O14640","9606.ENSP00000345785","9606.ENSP00000368166"
"FZD9","DVL2","O00144","O14641","9606.ENSP00000345785","9606.ENSP00000005340"
"FZD9","DVL2","O00144","O14641","9606.ENSP00000345785","9606.ENSP00000005340"
"FZD9","DVL3","O00144","Q92997","9606.ENSP00000345785","9606.ENSP00000316054"
"FZD9","DVL3","O00144","Q92997","9606.ENSP00000345785","9606.ENSP00000316054"
"FZD9","GNA11","O00144","P29992","9606.ENSP00000345785","9606.ENSP00000078429"
"FZD9","GNA14","O00144","O95837","9606.ENSP00000345785","9606.ENSP00000365807"
"FZD9","GNA15","O00144","P30679","9606.ENSP00000345785","9606.ENSP00000262958"
"FZD9","GNAQ","O00144","P50148","9606.ENSP00000345785","9606.ENSP00000286548"
"FZD9","GNB1","O00144","P62873","9606.ENSP00000345785","9606.ENSP00000367872"
"FZD9","GNB2","O00144","P62879","9606.ENSP00000345785","9606.ENSP00000305260"
"FZD9","GNB3","O00144","P16520","9606.ENSP00000345785","9606.ENSP00000229264"
"FZD9","GNB4","O00144","Q9HAV0","9606.ENSP00000345785","9606.ENSP00000232564"
"FZD9","GNG10","O00144","P50151","9606.ENSP00000345785","9606.ENSP00000363411"
"FZD9","GNG12","O00144","Q9UBI6","9606.ENSP00000345785","9606.ENSP00000360021"
"FZD9","GNG13","O00144","Q9P2W3","9606.ENSP00000345785","9606.ENSP00000248150"
"FZD9","GNG2","O00144","P59768","9606.ENSP00000345785","9606.ENSP00000334448"
"FZD9","GNG3","O00144","P63215","9606.ENSP00000345785","9606.ENSP00000294117"
"FZD9","GNG4","O00144","P50150","9606.ENSP00000345785","9606.ENSP00000398629"
"FZD9","GNG5","O00144","P63218","9606.ENSP00000345785","9606.ENSP00000359675"
"FZD9","GNG7","O00144","O60262","9606.ENSP00000345785","9606.ENSP00000371594"
"FZD9","GNG8","O00144","Q9UK08","9606.ENSP00000345785","9606.ENSP00000300873"
"FZD9","LRP5","O00144","O75197","9606.ENSP00000345785","9606.ENSP00000294304"
"FZD9","LRP6","O00144","O75581","9606.ENSP00000345785","9606.ENSP00000261349"
"FZD9","SAG","O00144","Q9UBF6","9606.ENSP00000345785","9606.ENSP00000273480"
"FZD9","WNT10A","O00144","Q9GZT5","9606.ENSP00000345785","9606.ENSP00000258411"
"FZD9","WNT10B","O00144","O00744","9606.ENSP00000345785","9606.ENSP00000301061"
"FZD9","WNT11","O00144","O96014","9606.ENSP00000345785","9606.ENSP00000325526"
"FZD9","WNT16","O00144","Q9UBV4","9606.ENSP00000345785","9606.ENSP00000222462"
"FZD9","WNT1","O00144","P04628","9606.ENSP00000345785","9606.ENSP00000293549"
"FZD9","WNT2B","O00144","Q93097","9606.ENSP00000345785","9606.ENSP00000358698"
"FZD9","WNT2","O00144","P09544","9606.ENSP00000345785","9606.ENSP00000265441"
"FZD9","WNT3A","O00144","P56704","9606.ENSP00000345785","9606.ENSP00000284523"
"FZD9","WNT3","O00144","P56703","9606.ENSP00000345785","9606.ENSP00000225512"
"FZD9","WNT4","O00144","P56705","9606.ENSP00000345785","9606.ENSP00000290167"
"FZD9","WNT5A","O00144","P41221","9606.ENSP00000345785","9606.ENSP00000264634"
"FZD9","WNT5B","O00144","Q9H1J7","9606.ENSP00000345785","9606.ENSP00000380379"
"FZD9","WNT6","O00144","Q9Y6F9","9606.ENSP00000345785","9606.ENSP00000233948"
"FZD9","WNT7A","O00144","O00755","9606.ENSP00000345785","9606.ENSP00000285018"
"FZD9","WNT7B","O00144","P56706","9606.ENSP00000345785","9606.ENSP00000341032"
"FZD9","WNT8A","O00144","Q9H1J5","9606.ENSP00000345785","9606.ENSP00000426653"
"FZD9","WNT8B","O00144","Q93098","9606.ENSP00000345785","9606.ENSP00000340677"
"FZD9","WNT9A","O00144","O14904","9606.ENSP00000345785","9606.ENSP00000272164"
"FZD9","WNT9B","O00144","O14905","9606.ENSP00000345785","9606.ENSP00000290015"
"GNA11","GNB1","P29992","P62873","9606.ENSP00000078429","9606.ENSP00000367872"
"GNA11","GNB2","P29992","P62879","9606.ENSP00000078429","9606.ENSP00000305260"
"GNA11","GNB3","P29992","P16520","9606.ENSP00000078429","9606.ENSP00000229264"
"GNA11","GNB4","P29992","Q9HAV0","9606.ENSP00000078429","9606.ENSP00000232564"
"GNA11","GNG10","P29992","P50151","9606.ENSP00000078429","9606.ENSP00000363411"
"GNA11","GNG12","P29992","Q9UBI6","9606.ENSP00000078429","9606.ENSP00000360021"
"GNA11","GNG13","P29992","Q9P2W3","9606.ENSP00000078429","9606.ENSP00000248150"
"GNA11","GNG2","P29992","P59768","9606.ENSP00000078429","9606.ENSP00000334448"
"GNA11","GNG3","P29992","P63215","9606.ENSP00000078429","9606.ENSP00000294117"
"GNA11","GNG4","P29992","P50150","9606.ENSP00000078429","9606.ENSP00000398629"
"GNA11","GNG5","P29992","P63218","9606.ENSP00000078429","9606.ENSP00000359675"
"GNA11","GNG7","P29992","O60262","9606.ENSP00000078429","9606.ENSP00000371594"
"GNA11","GNG8","P29992","Q9UK08","9606.ENSP00000078429","9606.ENSP00000300873"
"GNA11","ITPR1","P29992","Q14643","9606.ENSP00000078429","9606.ENSP00000306253"
"GNA11","ITPR2","P29992","Q14571","9606.ENSP00000078429","9606.ENSP00000370744"
"GNA11","ITPR3","P29992","Q14573","9606.ENSP00000078429","9606.ENSP00000363435"
"GNA11","PLCB1","P29992","Q9NQ66","9606.ENSP00000078429","9606.ENSP00000338185"
"GNA11","PLCB2","P29992","Q00722","9606.ENSP00000078429","9606.ENSP00000260402"
"GNA11","PLCB3","P29992","Q01970","9606.ENSP00000078429","9606.ENSP00000443631"
"GNA11","PLCB4","P29992","Q15147","9606.ENSP00000078429","9606.ENSP00000367762"
"GNA11","PRKCA","P29992","P17252","9606.ENSP00000078429","9606.ENSP00000408695"
"GNA11","PRKCB","P29992","P05771","9606.ENSP00000078429","9606.ENSP00000496129"
"GNA11","PRKCD","P29992","Q05655","9606.ENSP00000078429","9606.ENSP00000331602"
"GNA11","PRKCE","P29992","Q02156","9606.ENSP00000078429","9606.ENSP00000306124"
"GNA11","PRKCG","P29992","P05129","9606.ENSP00000078429","9606.ENSP00000263431"
"GNA11","PRKCH","P29992","P24723","9606.ENSP00000078429","9606.ENSP00000329127"
"GNA11","PRKCI","P29992","P41743","9606.ENSP00000078429","9606.ENSP00000295797"
"GNA11","PRKCQ","P29992","Q04759","9606.ENSP00000078429","9606.ENSP00000263125"
"GNA11","PRKCZ","P29992","Q05513","9606.ENSP00000078429","9606.ENSP00000367830"
"GNA14","GNB1","O95837","P62873","9606.ENSP00000365807","9606.ENSP00000367872"
"GNA14","GNB2","O95837","P62879","9606.ENSP00000365807","9606.ENSP00000305260"
"GNA14","GNB3","O95837","P16520","9606.ENSP00000365807","9606.ENSP00000229264"
"GNA14","GNB4","O95837","Q9HAV0","9606.ENSP00000365807","9606.ENSP00000232564"
"GNA14","GNG10","O95837","P50151","9606.ENSP00000365807","9606.ENSP00000363411"
"GNA14","GNG12","O95837","Q9UBI6","9606.ENSP00000365807","9606.ENSP00000360021"
"GNA14","GNG13","O95837","Q9P2W3","9606.ENSP00000365807","9606.ENSP00000248150"
"GNA14","GNG2","O95837","P59768","9606.ENSP00000365807","9606.ENSP00000334448"
"GNA14","GNG3","O95837","P63215","9606.ENSP00000365807","9606.ENSP00000294117"
"GNA14","GNG4","O95837","P50150","9606.ENSP00000365807","9606.ENSP00000398629"
"GNA14","GNG5","O95837","P63218","9606.ENSP00000365807","9606.ENSP00000359675"
"GNA14","GNG7","O95837","O60262","9606.ENSP00000365807","9606.ENSP00000371594"
"GNA14","GNG8","O95837","Q9UK08","9606.ENSP00000365807","9606.ENSP00000300873"
"GNA14","ITPR1","O95837","Q14643","9606.ENSP00000365807","9606.ENSP00000306253"
"GNA14","ITPR2","O95837","Q14571","9606.ENSP00000365807","9606.ENSP00000370744"
"GNA14","ITPR3","O95837","Q14573","9606.ENSP00000365807","9606.ENSP00000363435"
"GNA14","PLCB1","O95837","Q9NQ66","9606.ENSP00000365807","9606.ENSP00000338185"
"GNA14","PLCB2","O95837","Q00722","9606.ENSP00000365807","9606.ENSP00000260402"
"GNA14","PLCB3","O95837","Q01970","9606.ENSP00000365807","9606.ENSP00000443631"
"GNA14","PLCB4","O95837","Q15147","9606.ENSP00000365807","9606.ENSP00000367762"
"GNA14","PRKCA","O95837","P17252","9606.ENSP00000365807","9606.ENSP00000408695"
"GNA14","PRKCB","O95837","P05771","9606.ENSP00000365807","9606.ENSP00000496129"
"GNA14","PRKCD","O95837","Q05655","9606.ENSP00000365807","9606.ENSP00000331602"
"GNA14","PRKCE","O95837","Q02156","9606.ENSP00000365807","9606.ENSP00000306124"
"GNA14","PRKCG","O95837","P05129","9606.ENSP00000365807","9606.ENSP00000263431"
"GNA14","PRKCH","O95837","P24723","9606.ENSP00000365807","9606.ENSP00000329127"
"GNA14","PRKCI","O95837","P41743","9606.ENSP00000365807","9606.ENSP00000295797"
"GNA14","PRKCQ","O95837","Q04759","9606.ENSP00000365807","9606.ENSP00000263125"
"GNA14","PRKCZ","O95837","Q05513","9606.ENSP00000365807","9606.ENSP00000367830"
"GNA15","GNB1","P30679","P62873","9606.ENSP00000262958","9606.ENSP00000367872"
"GNA15","GNB2","P30679","P62879","9606.ENSP00000262958","9606.ENSP00000305260"
"GNA15","GNB3","P30679","P16520","9606.ENSP00000262958","9606.ENSP00000229264"
"GNA15","GNB4","P30679","Q9HAV0","9606.ENSP00000262958","9606.ENSP00000232564"
"GNA15","GNG10","P30679","P50151","9606.ENSP00000262958","9606.ENSP00000363411"
"GNA15","GNG12","P30679","Q9UBI6","9606.ENSP00000262958","9606.ENSP00000360021"
"GNA15","GNG13","P30679","Q9P2W3","9606.ENSP00000262958","9606.ENSP00000248150"
"GNA15","GNG2","P30679","P59768","9606.ENSP00000262958","9606.ENSP00000334448"
"GNA15","GNG3","P30679","P63215","9606.ENSP00000262958","9606.ENSP00000294117"
"GNA15","GNG4","P30679","P50150","9606.ENSP00000262958","9606.ENSP00000398629"
"GNA15","GNG5","P30679","P63218","9606.ENSP00000262958","9606.ENSP00000359675"
"GNA15","GNG7","P30679","O60262","9606.ENSP00000262958","9606.ENSP00000371594"
"GNA15","GNG8","P30679","Q9UK08","9606.ENSP00000262958","9606.ENSP00000300873"
"GNA15","ITPR1","P30679","Q14643","9606.ENSP00000262958","9606.ENSP00000306253"
"GNA15","ITPR2","P30679","Q14571","9606.ENSP00000262958","9606.ENSP00000370744"
"GNA15","ITPR3","P30679","Q14573","9606.ENSP00000262958","9606.ENSP00000363435"
"GNA15","PLCB1","P30679","Q9NQ66","9606.ENSP00000262958","9606.ENSP00000338185"
"GNA15","PLCB2","P30679","Q00722","9606.ENSP00000262958","9606.ENSP00000260402"
"GNA15","PLCB3","P30679","Q01970","9606.ENSP00000262958","9606.ENSP00000443631"
"GNA15","PLCB4","P30679","Q15147","9606.ENSP00000262958","9606.ENSP00000367762"
"GNA15","PRKCA","P30679","P17252","9606.ENSP00000262958","9606.ENSP00000408695"
"GNA15","PRKCB","P30679","P05771","9606.ENSP00000262958","9606.ENSP00000496129"
"GNA15","PRKCD","P30679","Q05655","9606.ENSP00000262958","9606.ENSP00000331602"
"GNA15","PRKCE","P30679","Q02156","9606.ENSP00000262958","9606.ENSP00000306124"
"GNA15","PRKCG","P30679","P05129","9606.ENSP00000262958","9606.ENSP00000263431"
"GNA15","PRKCH","P30679","P24723","9606.ENSP00000262958","9606.ENSP00000329127"
"GNA15","PRKCI","P30679","P41743","9606.ENSP00000262958","9606.ENSP00000295797"
"GNA15","PRKCQ","P30679","Q04759","9606.ENSP00000262958","9606.ENSP00000263125"
"GNA15","PRKCZ","P30679","Q05513","9606.ENSP00000262958","9606.ENSP00000367830"
"GNAQ","GNB1","P50148","P62873","9606.ENSP00000286548","9606.ENSP00000367872"
"GNAQ","GNB2","P50148","P62879","9606.ENSP00000286548","9606.ENSP00000305260"
"GNAQ","GNB3","P50148","P16520","9606.ENSP00000286548","9606.ENSP00000229264"
"GNAQ","GNB4","P50148","Q9HAV0","9606.ENSP00000286548","9606.ENSP00000232564"
"GNAQ","GNG10","P50148","P50151","9606.ENSP00000286548","9606.ENSP00000363411"
"GNAQ","GNG12","P50148","Q9UBI6","9606.ENSP00000286548","9606.ENSP00000360021"
"GNAQ","GNG13","P50148","Q9P2W3","9606.ENSP00000286548","9606.ENSP00000248150"
"GNAQ","GNG2","P50148","P59768","9606.ENSP00000286548","9606.ENSP00000334448"
"GNAQ","GNG3","P50148","P63215","9606.ENSP00000286548","9606.ENSP00000294117"
"GNAQ","GNG4","P50148","P50150","9606.ENSP00000286548","9606.ENSP00000398629"
"GNAQ","GNG5","P50148","P63218","9606.ENSP00000286548","9606.ENSP00000359675"
"GNAQ","GNG7","P50148","O60262","9606.ENSP00000286548","9606.ENSP00000371594"
"GNAQ","GNG8","P50148","Q9UK08","9606.ENSP00000286548","9606.ENSP00000300873"
"GNAQ","ITPR1","P50148","Q14643","9606.ENSP00000286548","9606.ENSP00000306253"
"GNAQ","ITPR2","P50148","Q14571","9606.ENSP00000286548","9606.ENSP00000370744"
"GNAQ","ITPR3","P50148","Q14573","9606.ENSP00000286548","9606.ENSP00000363435"
"GNAQ","PLCB1","P50148","Q9NQ66","9606.ENSP00000286548","9606.ENSP00000338185"
"GNAQ","PLCB2","P50148","Q00722","9606.ENSP00000286548","9606.ENSP00000260402"
"GNAQ","PLCB3","P50148","Q01970","9606.ENSP00000286548","9606.ENSP00000443631"
"GNAQ","PLCB4","P50148","Q15147","9606.ENSP00000286548","9606.ENSP00000367762"
"GNAQ","PRKCA","P50148","P17252","9606.ENSP00000286548","9606.ENSP00000408695"
"GNAQ","PRKCB","P50148","P05771","9606.ENSP00000286548","9606.ENSP00000496129"
"GNAQ","PRKCD","P50148","Q05655","9606.ENSP00000286548","9606.ENSP00000331602"
"GNAQ","PRKCE","P50148","Q02156","9606.ENSP00000286548","9606.ENSP00000306124"
"GNAQ","PRKCG","P50148","P05129","9606.ENSP00000286548","9606.ENSP00000263431"
"GNAQ","PRKCH","P50148","P24723","9606.ENSP00000286548","9606.ENSP00000329127"
"GNAQ","PRKCI","P50148","P41743","9606.ENSP00000286548","9606.ENSP00000295797"
"GNAQ","PRKCQ","P50148","Q04759","9606.ENSP00000286548","9606.ENSP00000263125"
"GNAQ","PRKCZ","P50148","Q05513","9606.ENSP00000286548","9606.ENSP00000367830"
"GNB1","GNG10","P62873","P50151","9606.ENSP00000367872","9606.ENSP00000363411"
"GNB1","GNG12","P62873","Q9UBI6","9606.ENSP00000367872","9606.ENSP00000360021"
"GNB1","GNG13","P62873","Q9P2W3","9606.ENSP00000367872","9606.ENSP00000248150"
"GNB1","GNG2","P62873","P59768","9606.ENSP00000367872","9606.ENSP00000334448"
"GNB1","GNG3","P62873","P63215","9606.ENSP00000367872","9606.ENSP00000294117"
"GNB1","GNG4","P62873","P50150","9606.ENSP00000367872","9606.ENSP00000398629"
"GNB1","GNG5","P62873","P63218","9606.ENSP00000367872","9606.ENSP00000359675"
"GNB1","GNG7","P62873","O60262","9606.ENSP00000367872","9606.ENSP00000371594"
"GNB1","GNG8","P62873","Q9UK08","9606.ENSP00000367872","9606.ENSP00000300873"
"GNB2","GNG10","P62879","P50151","9606.ENSP00000305260","9606.ENSP00000363411"
"GNB2","GNG12","P62879","Q9UBI6","9606.ENSP00000305260","9606.ENSP00000360021"
"GNB2","GNG13","P62879","Q9P2W3","9606.ENSP00000305260","9606.ENSP00000248150"
"GNB2","GNG2","P62879","P59768","9606.ENSP00000305260","9606.ENSP00000334448"
"GNB2","GNG3","P62879","P63215","9606.ENSP00000305260","9606.ENSP00000294117"
"GNB2","GNG4","P62879","P50150","9606.ENSP00000305260","9606.ENSP00000398629"
"GNB2","GNG5","P62879","P63218","9606.ENSP00000305260","9606.ENSP00000359675"
"GNB2","GNG7","P62879","O60262","9606.ENSP00000305260","9606.ENSP00000371594"
"GNB2","GNG8","P62879","Q9UK08","9606.ENSP00000305260","9606.ENSP00000300873"
"GNB3","GNG10","P16520","P50151","9606.ENSP00000229264","9606.ENSP00000363411"
"GNB3","GNG12","P16520","Q9UBI6","9606.ENSP00000229264","9606.ENSP00000360021"
"GNB3","GNG13","P16520","Q9P2W3","9606.ENSP00000229264","9606.ENSP00000248150"
"GNB3","GNG2","P16520","P59768","9606.ENSP00000229264","9606.ENSP00000334448"
"GNB3","GNG3","P16520","P63215","9606.ENSP00000229264","9606.ENSP00000294117"
"GNB3","GNG4","P16520","P50150","9606.ENSP00000229264","9606.ENSP00000398629"
"GNB3","GNG5","P16520","P63218","9606.ENSP00000229264","9606.ENSP00000359675"
"GNB3","GNG7","P16520","O60262","9606.ENSP00000229264","9606.ENSP00000371594"
"GNB3","GNG8","P16520","Q9UK08","9606.ENSP00000229264","9606.ENSP00000300873"
"GNB4","GNG10","Q9HAV0","P50151","9606.ENSP00000232564","9606.ENSP00000363411"
"GNB4","GNG12","Q9HAV0","Q9UBI6","9606.ENSP00000232564","9606.ENSP00000360021"
"GNB4","GNG13","Q9HAV0","Q9P2W3","9606.ENSP00000232564","9606.ENSP00000248150"
"GNB4","GNG2","Q9HAV0","P59768","9606.ENSP00000232564","9606.ENSP00000334448"
"GNB4","GNG3","Q9HAV0","P63215","9606.ENSP00000232564","9606.ENSP00000294117"
"GNB4","GNG4","Q9HAV0","P50150","9606.ENSP00000232564","9606.ENSP00000398629"
"GNB4","GNG5","Q9HAV0","P63218","9606.ENSP00000232564","9606.ENSP00000359675"
"GNB4","GNG7","Q9HAV0","O60262","9606.ENSP00000232564","9606.ENSP00000371594"
"GNB4","GNG8","Q9HAV0","Q9UK08","9606.ENSP00000232564","9606.ENSP00000300873"
"GSK3B","PPP2CA","P49841","P67775","9606.ENSP00000324806","9606.ENSP00000418447"
"GSK3B","PPP2CB","P49841","P62714","9606.ENSP00000324806","9606.ENSP00000221138"
"GSK3B","PPP2R5A","P49841","Q15172","9606.ENSP00000324806","9606.ENSP00000261461"
"GSK3B","PPP2R5B","P49841","Q15173","9606.ENSP00000324806","9606.ENSP00000164133"
"GSK3B","PPP2R5C","P49841","Q13362","9606.ENSP00000324806","9606.ENSP00000412324"
"GSK3B","PPP2R5D","P49841","Q14738","9606.ENSP00000324806","9606.ENSP00000417963"
"GSK3B","PPP2R5E","P49841","Q16537","9606.ENSP00000324806","9606.ENSP00000337641"
"HDAC1","LEF1","Q13547","Q9UJU2","9606.ENSP00000362649","9606.ENSP00000265165"
"HDAC1","SMAD1","Q13547","Q15797","9606.ENSP00000362649","9606.ENSP00000305769"
"HDAC1","SMAD4","Q13547","Q13485","9606.ENSP00000362649","9606.ENSP00000341551"
"HDAC1","SMAD5","Q13547","Q99717","9606.ENSP00000362649","9606.ENSP00000441954"
"HDAC1","TCF7L1","Q13547","Q9HCS4","9606.ENSP00000362649","9606.ENSP00000282111"
"HDAC1","TCF7L2","Q13547","Q9NQB0","9606.ENSP00000362649","9606.ENSP00000486891"
"HDAC1","TLE1","Q13547","Q04724","9606.ENSP00000362649","9606.ENSP00000365682"
"HDAC1","TLE2","Q13547","Q04725","9606.ENSP00000362649","9606.ENSP00000466542"
"HDAC1","TLE3","Q13547","Q04726","9606.ENSP00000362649","9606.ENSP00000452871"
"HDAC1","TLE4","Q13547","Q04727","9606.ENSP00000362649","9606.ENSP00000365720"
"HDAC1","TLE6","Q13547","Q9H808","9606.ENSP00000362649","9606.ENSP00000246112"
"HDAC2","LEF1","Q92769","Q9UJU2","9606.ENSP00000430432","9606.ENSP00000265165"
"HDAC2","SMAD1","Q92769","Q15797","9606.ENSP00000430432","9606.ENSP00000305769"
"HDAC2","SMAD4","Q92769","Q13485","9606.ENSP00000430432","9606.ENSP00000341551"
"HDAC2","SMAD5","Q92769","Q99717","9606.ENSP00000430432","9606.ENSP00000441954"
"HDAC2","TCF7L1","Q92769","Q9HCS4","9606.ENSP00000430432","9606.ENSP00000282111"
"HDAC2","TCF7L2","Q92769","Q9NQB0","9606.ENSP00000430432","9606.ENSP00000486891"
"HDAC2","TLE1","Q92769","Q04724","9606.ENSP00000430432","9606.ENSP00000365682"
"HDAC2","TLE2","Q92769","Q04725","9606.ENSP00000430432","9606.ENSP00000466542"
"HDAC2","TLE3","Q92769","Q04726","9606.ENSP00000430432","9606.ENSP00000452871"
"HDAC2","TLE4","Q92769","Q04727","9606.ENSP00000430432","9606.ENSP00000365720"
"HDAC2","TLE6","Q92769","Q9H808","9606.ENSP00000430432","9606.ENSP00000246112"
"HDAC3","LEF1","O15379","Q9UJU2","9606.ENSP00000302967","9606.ENSP00000265165"
"HDAC3","SMAD1","O15379","Q15797","9606.ENSP00000302967","9606.ENSP00000305769"
"HDAC3","SMAD4","O15379","Q13485","9606.ENSP00000302967","9606.ENSP00000341551"
"HDAC3","SMAD5","O15379","Q99717","9606.ENSP00000302967","9606.ENSP00000441954"
"HDAC3","TCF7L1","O15379","Q9HCS4","9606.ENSP00000302967","9606.ENSP00000282111"
"HDAC3","TCF7L2","O15379","Q9NQB0","9606.ENSP00000302967","9606.ENSP00000486891"
"HDAC3","TLE1","O15379","Q04724","9606.ENSP00000302967","9606.ENSP00000365682"
"HDAC3","TLE2","O15379","Q04725","9606.ENSP00000302967","9606.ENSP00000466542"
"HDAC3","TLE3","O15379","Q04726","9606.ENSP00000302967","9606.ENSP00000452871"
"HDAC3","TLE4","O15379","Q04727","9606.ENSP00000302967","9606.ENSP00000365720"
"HDAC3","TLE6","O15379","Q9H808","9606.ENSP00000302967","9606.ENSP00000246112"
"HDAC8","LEF1","Q9BY41","Q9UJU2","9606.ENSP00000362674","9606.ENSP00000265165"
"HDAC8","SMAD1","Q9BY41","Q15797","9606.ENSP00000362674","9606.ENSP00000305769"
"HDAC8","SMAD4","Q9BY41","Q13485","9606.ENSP00000362674","9606.ENSP00000341551"
"HDAC8","SMAD5","Q9BY41","Q99717","9606.ENSP00000362674","9606.ENSP00000441954"
"HDAC8","TCF7L1","Q9BY41","Q9HCS4","9606.ENSP00000362674","9606.ENSP00000282111"
"HDAC8","TCF7L2","Q9BY41","Q9NQB0","9606.ENSP00000362674","9606.ENSP00000486891"
"HDAC8","TLE1","Q9BY41","Q04724","9606.ENSP00000362674","9606.ENSP00000365682"
"HDAC8","TLE2","Q9BY41","Q04725","9606.ENSP00000362674","9606.ENSP00000466542"
"HDAC8","TLE3","Q9BY41","Q04726","9606.ENSP00000362674","9606.ENSP00000452871"
"HDAC8","TLE4","Q9BY41","Q04727","9606.ENSP00000362674","9606.ENSP00000365720"
"HDAC8","TLE6","Q9BY41","Q9H808","9606.ENSP00000362674","9606.ENSP00000246112"
"HELLS","LEF1","Q9NRZ9","Q9UJU2","9606.ENSP00000377601","9606.ENSP00000265165"
"HELLS","PYGO1","Q9NRZ9","Q9Y3Y4","9606.ENSP00000377601","9606.ENSP00000302327"
"HELLS","PYGO2","Q9NRZ9","Q9BRQ0","9606.ENSP00000377601","9606.ENSP00000357442"
"HELLS","SMAD1","Q9NRZ9","Q15797","9606.ENSP00000377601","9606.ENSP00000305769"
"HELLS","SMAD4","Q9NRZ9","Q13485","9606.ENSP00000377601","9606.ENSP00000341551"
"HELLS","SMAD5","Q9NRZ9","Q99717","9606.ENSP00000377601","9606.ENSP00000441954"
"HELLS","TCF7L1","Q9NRZ9","Q9HCS4","9606.ENSP00000377601","9606.ENSP00000282111"
"HELLS","TCF7L2","Q9NRZ9","Q9NQB0","9606.ENSP00000377601","9606.ENSP00000486891"
"HLTF","LEF1","Q14527","Q9UJU2","9606.ENSP00000308944","9606.ENSP00000265165"
"HLTF","PYGO1","Q14527","Q9Y3Y4","9606.ENSP00000308944","9606.ENSP00000302327"
"HLTF","PYGO2","Q14527","Q9BRQ0","9606.ENSP00000308944","9606.ENSP00000357442"
"HLTF","SMAD1","Q14527","Q15797","9606.ENSP00000308944","9606.ENSP00000305769"
"HLTF","SMAD4","Q14527","Q13485","9606.ENSP00000308944","9606.ENSP00000341551"
"HLTF","SMAD5","Q14527","Q99717","9606.ENSP00000308944","9606.ENSP00000441954"
"HLTF","TCF7L1","Q14527","Q9HCS4","9606.ENSP00000308944","9606.ENSP00000282111"
"HLTF","TCF7L2","Q14527","Q9NQB0","9606.ENSP00000308944","9606.ENSP00000486891"
"INO80","LEF1","Q9ULG1","Q9UJU2","9606.ENSP00000497609","9606.ENSP00000265165"
"INO80","PYGO1","Q9ULG1","Q9Y3Y4","9606.ENSP00000497609","9606.ENSP00000302327"
"INO80","PYGO2","Q9ULG1","Q9BRQ0","9606.ENSP00000497609","9606.ENSP00000357442"
"INO80","SMAD1","Q9ULG1","Q15797","9606.ENSP00000497609","9606.ENSP00000305769"
"INO80","SMAD4","Q9ULG1","Q13485","9606.ENSP00000497609","9606.ENSP00000341551"
"INO80","SMAD5","Q9ULG1","Q99717","9606.ENSP00000497609","9606.ENSP00000441954"
"INO80","TCF7L1","Q9ULG1","Q9HCS4","9606.ENSP00000497609","9606.ENSP00000282111"
"INO80","TCF7L2","Q9ULG1","Q9NQB0","9606.ENSP00000497609","9606.ENSP00000486891"
"ITPR1","PPP3CA","Q14643","Q08209","9606.ENSP00000306253","9606.ENSP00000378323"
"ITPR1","PPP3CB","Q14643","P16298","9606.ENSP00000306253","9606.ENSP00000378306"
"ITPR1","PPP3CC","Q14643","P48454","9606.ENSP00000306253","9606.ENSP00000380878"
"ITPR1","PPP3R1","Q14643","P63098","9606.ENSP00000306253","9606.ENSP00000234310"
